request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
0,sustained,warmup,1777004437.902484,1777004438.025463,122.97916412353516,200,a48a1f6c-cb21-4f5a-be2e-92a89bcec94b,,3.890,98.228,0.0000000509
1,sustained,warmup,1777004437.9234262,1777004438.0328372,109.41100120544434,200,e8ae3b50-121a-48bd-bf2a-09cbc8cf513d,,4.170,98.228,0.0000000636
2,sustained,warmup,1777004437.943394,1777004438.038694,95.29995918273926,200,6ed200ce-2c3d-4f2f-9b96-af5f3554af21,,3.820,98.228,0.0000000509
3,sustained,warmup,1777004437.963892,1777004438.074133,110.24093627929688,200,d00617e5-bfcf-4a9f-9248-679d119d6e9c,,6.280,100.136,0.0000000890
4,sustained,warmup,1777004437.9839702,1777004438.082957,98.98686408996582,200,7a505789-d937-4a0f-8a41-505958c92237,,4.060,100.136,0.0000000636
5,sustained,warmup,1777004438.0026329,1777004438.1111329,108.50000381469727,200,feb793ca-0123-4565-9450-5e182ab1345a,,6.710,100.136,0.0000000890
6,sustained,warmup,1777004438.022775,1777004438.4713259,448.5509395599365,200,17983ce9-d704-4ff4-9919-a26d1967d214,,55.510,95.367,0.0000042979
7,sustained,warmup,1777004438.0422778,1777004438.095248,52.970170974731445,200,96ad349a-b6bf-4a99-a279-28a9c3a93d9d,,4.110,100.136,0.0000000636
8,sustained,warmup,1777004438.0628679,1777004438.1013288,38.46096992492676,200,b7bc6f1e-677f-40e6-858d-9ca9f4684d0d,,3.700,100.136,0.0000000509
9,sustained,warmup,1777004438.083091,1777004438.12161,38.51890563964844,200,043ad854-0316-4926-837e-5876f7ddad2a,,3.670,100.136,0.0000000509
10,sustained,warmup,1777004438.102345,1777004438.143185,40.83991050720215,200,b664e02c-1aea-442f-8249-45a8a70149e8,,4.380,100.136,0.0000000636
11,sustained,warmup,1777004438.122289,1777004438.1654882,43.19930076599121,200,dcf2fc53-2dba-4fd8-ab59-e7d72aac266b,,3.790,100.136,0.0000000509
12,sustained,warmup,1777004438.142242,1777004438.186753,44.51107978820801,200,34921752-57c0-42af-8cd9-af2cda4dc575,,3.770,100.136,0.0000000509
13,sustained,warmup,1777004438.163096,1777004438.2065878,43.49184036254883,200,58f205ce-d906-48ca-b7b9-b8fc61821c31,,4.000,100.136,0.0000000509
14,sustained,warmup,1777004438.187391,1777004438.233094,45.70293426513672,200,9f9c0342-eea8-4769-966c-63caa5aaab89,,3.930,100.136,0.0000000509
