request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
0,sustained,warmup,1777004437.902922,1777004438.032177,129.2550563812256,200,44a91c64-5839-49d8-be37-ad33ca2409f5,,4.220,90.599,0.0000002335
1,sustained,warmup,1777004437.923969,1777004438.047059,123.09002876281738,200,834ad7a7-4a67-4ed6-9235-246194451982,,4.340,90.599,0.0000002335
2,sustained,warmup,1777004437.9439669,1777004438.055445,111.47809028625488,200,febfe0b2-05f7-42dd-9500-8c637db94997,,4.170,90.599,0.0000002335
3,sustained,warmup,1777004437.965336,1777004438.0730398,107.70368576049805,200,e8b8bf96-9f0c-4a66-ab8f-62233652b032,,3.840,90.599,0.0000001868
4,sustained,warmup,1777004437.984784,1777004438.0953689,110.58497428894043,200,e0cf34f5-e01b-4227-ab1c-25c2def4467b,,4.030,90.599,0.0000002335
5,sustained,warmup,1777004438.00317,1777004438.1178849,114.7148609161377,200,35737eba-d08f-401e-8c73-0459330dd02f,,4.000,90.599,0.0000001868
6,sustained,warmup,1777004438.023326,1777004438.137137,113.81101608276367,200,e2a3ecf5-4182-4b3e-ba09-2ddcbd86107c,,4.260,91.553,0.0000002335
7,sustained,warmup,1777004438.042759,1777004438.0857952,43.03622245788574,200,3cbe90bf-30af-4fe8-b7f6-1e0d1547d1a7,,4.320,90.599,0.0000002335
8,sustained,warmup,1777004438.0634,1777004438.1099908,46.59080505371094,200,bb668ee8-63fa-4e36-801c-dfcae7c9f7b2,,4.750,90.599,0.0000002335
9,sustained,warmup,1777004438.0835268,1777004438.129248,45.72105407714844,200,0707d14b-c828-4922-b400-203be54de28b,,4.090,91.553,0.0000002335
10,sustained,warmup,1777004438.102977,1777004438.4121401,309.16309356689453,200,838a0ac4-8a3b-4f97-8678-4cec12d859b7,,32.970,89.645,0.0000123263
11,sustained,warmup,1777004438.122849,1777004438.172724,49.87502098083496,200,b8216003-dc5e-48d2-9cbd-cc322de9c66b,,4.250,91.553,0.0000002335
12,sustained,warmup,1777004438.142959,1777004438.186823,43.863773345947266,200,b87797a5-1197-4ce2-95cb-7be1450ca175,,4.280,91.553,0.0000002335
13,sustained,warmup,1777004438.163618,1777004438.212733,49.11494255065918,200,121e0c89-11d2-44aa-9d4f-2ae2b5c0e3dc,,4.390,91.553,0.0000002335
14,sustained,warmup,1777004438.188034,1777004438.2342908,46.25678062438965,200,51825ce3-4b10-4e76-9af0-d56bfe616b41,,4.550,91.553,0.0000002335
15,sustained,warmup,1777004438.209954,1777004438.261225,51.27096176147461,200,d5328b84-6293-4c6e-800f-dea04b10ee73,,4.590,91.553,0.0000002335
16,sustained,warmup,1777004438.229269,1777004438.279166,49.896955490112305,200,5f1a736f-9ee7-4603-bd32-aa7868d1f007,,4.070,92.506,0.0000002335
17,sustained,warmup,1777004438.242913,1777004438.2935,50.58693885803223,200,4f0ad3aa-86ce-4b23-b8d7-c36f17dce3c5,,3.900,92.506,0.0000001868
18,sustained,warmup,1777004438.2651489,1777004438.306436,41.28718376159668,200,a139b710-a101-4559-92e5-2580a26a9553,,4.380,92.506,0.0000002335
19,sustained,warmup,1777004438.283256,1777004438.3274481,44.19207572937012,200,c828d425-a20d-47fa-8283-13b48f7a6da4,,3.970,92.506,0.0000001868
20,sustained,warmup,1777004438.3038552,1777004438.343742,39.8867130279541,200,4591f2aa-9463-4038-bad7-5e43badc0d3a,,4.080,92.506,0.0000002335
21,sustained,warmup,1777004438.323186,1777004438.363341,40.15517234802246,200,dea29fe9-9be5-4a4c-814c-ffe66b7b6723,,4.380,92.506,0.0000002335
22,sustained,warmup,1777004438.343025,1777004438.3850381,42.01316833496094,200,80da1973-5688-4d38-aea7-036d7b0cb5f9,,4.190,92.506,0.0000002335
23,sustained,warmup,1777004438.363103,1777004438.406591,43.4880256652832,200,d0027c9c-bc4a-4e90-a233-f03b168b4ac2,,4.320,92.506,0.0000002335
24,sustained,warmup,1777004438.384234,1777004438.425557,41.322946548461914,200,3a18e971-41a3-40bf-8ba4-41be3df2a7e5,,5.360,89.645,0.0000002801
25,sustained,warmup,1777004438.403084,1777004438.444416,41.33200645446777,200,4de04452-2286-4395-a756-c1773485258d,,4.520,89.645,0.0000002335
26,sustained,warmup,1777004438.4239519,1777004438.4618392,37.8873348236084,200,2cd3bb27-751c-4d32-b0ef-90fe95bc09d9,,4.150,89.645,0.0000002335
27,sustained,warmup,1777004438.443112,1777004438.487255,44.1431999206543,200,7023acc5-9aa4-46fa-896a-808d3e698eab,,4.170,89.645,0.0000002335
28,sustained,warmup,1777004438.462823,1777004438.5071092,44.286251068115234,200,0cac4233-e24c-49d4-8ae0-666f0f78ffb5,,4.470,89.645,0.0000002335
29,sustained,warmup,1777004438.484422,1777004438.5272682,42.8462028503418,200,80f8266d-79c1-4dff-9797-27af6ac4ad6b,,4.320,89.645,0.0000002335
30,sustained,warmup,1777004438.503671,1777004438.545901,42.23012924194336,200,12989f3e-d6df-44ad-b26d-9a6592538e84,,4.310,89.645,0.0000002335
31,sustained,warmup,1777004438.5237818,1777004438.564131,40.34924507141113,200,4f94eb6e-fafd-47f2-bd6d-b419650670ba,,4.100,89.645,0.0000002335
32,sustained,warmup,1777004438.5433412,1777004438.582232,38.890838623046875,200,a841e705-38b2-4a07-934a-03d2250784b1,,4.480,90.599,0.0000002335
33,sustained,warmup,1777004438.5631459,1777004438.602685,39.53909873962402,200,9638fae4-615b-42d8-8799-addc33c3a238,,4.670,90.599,0.0000002335
34,sustained,warmup,1777004438.5828521,1777004438.627074,44.22187805175781,200,87c4bf09-4a85-4227-b38f-6edc6401208f,,4.500,90.599,0.0000002335
35,sustained,warmup,1777004438.603275,1777004438.649456,46.18096351623535,200,296a3edf-3c0c-41d1-97de-1f79ebf74f05,,4.850,90.599,0.0000002335
36,sustained,warmup,1777004438.6226969,1777004438.6665542,43.85733604431152,200,65cb0af1-e7e3-4910-9249-92a1c03bc28e,,4.180,90.599,0.0000002335
