request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
0,sustained,warmup,1777004437.902602,1777004438.02428,121.67811393737793,200,301bacde-264b-44ce-bcf5-b5b347c7fc71,,38.090,88.692,0.0000000620
1,sustained,warmup,1777004437.923587,1777004438.040218,116.63103103637695,200,5e88d1ad-d471-4299-a9ce-54359c0dc8b7,,18.660,88.692,0.0000000302
2,sustained,warmup,1777004437.943542,1777004438.0472288,103.68680953979492,200,e2484b71-c865-4648-80ca-9560c0aa0501,,27.930,88.692,0.0000000445
3,sustained,warmup,1777004437.9641101,1777004438.077198,113.08789253234863,200,503b2856-db1c-46f9-84ce-de6edf87b9bf,,23.470,88.692,0.0000000381
4,sustained,warmup,1777004437.984504,1777004438.1031601,118.65615844726562,200,d257cb94-8616-41c2-ae97-f2759408a730,,33.170,88.692,0.0000000540
5,sustained,warmup,1777004438.002773,1777004438.117023,114.24994468688965,200,fd7f8e09-71d3-4085-9223-478f59d0ba2d,,51.250,88.692,0.0000000827
6,sustained,warmup,1777004438.022924,1777004438.125373,102.44894027709961,200,1d7588f1-72d3-4ad3-8218-a169f1789ea3,,50.940,88.692,0.0000000811
7,sustained,warmup,1777004438.042371,1777004438.089368,46.9970703125,200,2e7ec729-01b0-428f-b4d7-2c247a63a69e,,32.430,88.692,0.0000000525
8,sustained,warmup,1777004438.063071,1777004438.115015,51.94401741027832,200,9488f449-5528-4328-9209-be461b06e566,,14.900,88.692,0.0000000238
9,sustained,warmup,1777004438.083189,1777004438.141885,58.69603157043457,200,0912a014-70ab-4184-aed3-de4f4b0f6c2c,,40.020,88.692,0.0000000652
10,sustained,warmup,1777004438.1025128,1777004438.148248,45.73512077331543,200,d41d5daf-89bd-42ad-b192-c83eef009101,,16.460,88.692,0.0000000270
11,sustained,warmup,1777004438.1224399,1777004438.797421,674.9811172485352,200,654711e4-b22b-4fb6-bc74-b36d798274ed,,675.680,86.784,0.0000014909
12,sustained,warmup,1777004438.142436,1777004438.200622,58.18605422973633,200,7fe82c9b-a601-4588-9357-a87f940ab0bc,,52.020,88.692,0.0000000842
13,sustained,warmup,1777004438.163309,1777004438.2065501,43.241024017333984,200,8317e5cd-9a18-4607-85dc-6f3bdeb0ba4f,,34.890,88.692,0.0000000556
14,sustained,warmup,1777004438.187598,1777004438.2341871,46.58913612365723,200,6af19497-194e-4d1b-baaa-7153deebbda9,,7.820,88.692,0.0000000127
15,sustained,warmup,1777004438.2094212,1777004438.265412,55.99093437194824,200,4cdc4198-4d1c-4d4a-b200-58afb70678d6,,54.600,88.692,0.0000000874
16,sustained,warmup,1777004438.228947,1777004438.274915,45.968055725097656,200,1cad0997-3a22-4235-b2bf-27bc575935e6,,3.980,88.692,0.0000000064
17,sustained,warmup,1777004438.2424588,1777004438.341372,98.91319274902344,200,26c995e7-7481-40bd-9739-61b72a6694fc,,87.570,88.692,0.0000001399
18,sustained,warmup,1777004438.263615,1777004438.3064141,42.79923439025879,200,72baf2f8-8f98-4e18-8435-b4aa6c647996,,11.280,88.692,0.0000000191
19,sustained,warmup,1777004438.282872,1777004438.333054,50.18210411071777,200,b39464ae-90c9-49b0-93ec-8f548f9e2cd6,,48.770,88.692,0.0000000779
20,sustained,warmup,1777004438.3035111,1777004438.343694,40.18282890319824,200,e4392534-d2cb-44f1-bf47-15d93f44b432,,20.390,88.692,0.0000000334
21,sustained,warmup,1777004438.322828,1777004438.363289,40.461063385009766,200,047c9355-8be6-4631-a28f-5336f42c8ab5,,16.560,88.692,0.0000000270
22,sustained,warmup,1777004438.342557,1777004438.390429,47.872066497802734,200,29e6cd0f-302e-41ac-a204-4eab70002b84,,33.440,88.692,0.0000000540
23,sustained,warmup,1777004438.362562,1777004438.4042659,41.70393943786621,200,b1929746-64bf-45a4-8a92-c26595eaea74,,35.900,88.692,0.0000000572
24,sustained,warmup,1777004438.383584,1777004438.4241579,40.573835372924805,200,fffd4623-28d6-427e-8c1e-2f67cae1010b,,50.500,88.692,0.0000000811
25,sustained,warmup,1777004438.402744,1777004438.458876,56.131839752197266,200,ee4b5052-dd61-4921-aa18-6da4d50abc49,,29.580,88.692,0.0000000477
26,sustained,warmup,1777004438.423648,1777004438.4754639,51.81574821472168,200,a3450cc0-a4a2-4c33-83f1-46bfb0b4ef58,,32.350,88.692,0.0000000525
27,sustained,warmup,1777004438.4427662,1777004438.49102,48.253774642944336,200,c0163a14-d45b-4b0d-bdee-71825a8735cf,,32.630,88.692,0.0000000525
28,sustained,warmup,1777004438.4624178,1777004438.5367649,74.34701919555664,200,83c07e7a-2d56-42d5-b9e9-00bbd5d3e458,,33.870,88.692,0.0000000540
29,sustained,warmup,1777004438.484019,1777004438.554085,70.06597518920898,200,d82c78b4-0f34-47c7-be36-29f009d1324c,,50.650,88.692,0.0000000811
30,sustained,warmup,1777004438.503273,1777004438.54449,41.21708869934082,200,346e5d12-e56e-4dba-9604-dd624a30c35e,,33.990,88.692,0.0000000540
31,sustained,warmup,1777004438.523479,1777004438.579605,56.12611770629883,200,e43045ca-b9e7-4d1c-8304-f5672f79e19f,,12.550,88.692,0.0000000207
32,sustained,warmup,1777004438.543034,1777004438.592606,49.571990966796875,200,5e0016b3-eba9-4a15-ae59-6464982bbbe7,,51.210,88.692,0.0000000827
33,sustained,warmup,1777004438.56287,1777004438.603339,40.46893119812012,200,5ac5513d-fd28-43e5-bf7c-3529f19248f0,,35.550,88.692,0.0000000572
34,sustained,warmup,1777004438.582412,1777004438.621967,39.55507278442383,200,fa8108cd-cb6e-4c59-a56d-a02a9abc728d,,15.580,88.692,0.0000000254
35,sustained,warmup,1777004438.6029649,1777004438.642323,39.35813903808594,200,8ad5f42f-9a65-44cd-a16a-8213b94bcb02,,35.430,88.692,0.0000000572
36,sustained,warmup,1777004438.622308,1777004438.6645179,42.20986366271973,200,1b6bd2bb-744d-4f37-b79c-68ff404f2a80,,35.600,88.692,0.0000000572
37,sustained,warmup,1777004438.642554,1777004438.698306,55.75203895568848,200,a0add444-7ae2-429a-866a-1165fda259f1,,53.730,88.692,0.0000000858
38,sustained,warmup,1777004438.662549,1777004438.7021928,39.64376449584961,200,004102e6-1a40-4259-bf03-16ca4ebe1b90,,31.690,88.692,0.0000000509
39,sustained,warmup,1777004438.6832252,1777004438.722591,39.36576843261719,200,b9307f3a-6172-4d35-8612-c0b4b8418e2c,,15.020,88.692,0.0000000254
40,sustained,warmup,1777004438.702471,1777004438.773657,71.18606567382812,200,603b9baa-d206-4921-9522-6766cfc73407,,34.050,88.692,0.0000000556
41,sustained,warmup,1777004438.7224581,1777004438.760254,37.7957820892334,200,3b72d8a5-510f-4870-a8a1-651bbe63accd,,18.880,88.692,0.0000000302
42,sustained,warmup,1777004438.743392,1777004438.800243,56.85091018676758,200,82988884-3b46-4dab-be90-a1b48ad925e0,,35.830,88.692,0.0000000572
43,sustained,warmup,1777004438.762362,1777004438.807029,44.66700553894043,200,b2579bf3-a70b-49c5-ae65-c46eaba9d2c3,,28.310,88.692,0.0000000461
44,sustained,warmup,1777004438.783403,1777004438.8230941,39.69120979309082,200,5ff4cf3e-1902-4ec6-999b-6adbbbbca653,,15.380,88.692,0.0000000254
45,sustained,warmup,1777004438.802624,1777004438.8540428,51.41878128051758,200,101b4301-8175-4fcd-b51f-b93d07d00bb7,,52.200,88.692,0.0000000842
46,sustained,warmup,1777004438.823411,1777004438.915509,92.09799766540527,200,2328005c-0e46-4623-ad6f-afb934280cf0,,73.550,86.784,0.0000001176
47,sustained,warmup,1777004438.843421,1777004438.8917398,48.31886291503906,200,ecc49ae4-92ca-4241-aad4-60285f979356,,13.820,88.692,0.0000000223
48,sustained,warmup,1777004438.863112,1777004438.90282,39.70813751220703,200,eaf7ebd4-d903-4807-bcab-471391be70d6,,55.590,88.692,0.0000000890
49,sustained,warmup,1777004438.88354,1777004438.933239,49.69906806945801,200,a2122f87-981b-403f-9754-f74de6ce03f6,,25.250,88.692,0.0000000413
50,sustained,warmup,1777004438.903605,1777004438.988302,84.69700813293457,200,75cbe883-ecae-4b95-b01b-5e710072dc0a,,32.440,86.784,0.0000000525
51,sustained,warmup,1777004438.9229262,1777004438.961333,38.4068489074707,200,df67b8af-7a97-45c4-b123-f30055e3e797,,34.790,88.692,0.0000000556
52,sustained,warmup,1777004438.942951,1777004439.059327,116.37592315673828,200,785b2eb7-3b38-4f3e-967c-fb516ee32bc3,,133.090,86.784,0.0000002130
53,sustained,warmup,1777004438.962559,1777004439.012803,50.24409294128418,200,acf32afe-089a-4ddf-82e1-595dff3df805,,32.480,88.692,0.0000000525
54,sustained,warmup,1777004438.984294,1777004439.0385668,54.27289009094238,200,4489cd49-7b77-4d77-98fe-3ce7aafe6b9b,,32.010,88.692,0.0000000525
55,sustained,warmup,1777004439.0036821,1777004439.0456152,41.93305969238281,200,ca22488c-0c57-4483-aa3a-c7f669cb3d60,,31.320,88.692,0.0000000509
56,sustained,warmup,1777004439.024222,1777004439.1022642,78.04226875305176,200,5883aa85-6e93-4d16-a619-f7b90381c0d3,,33.810,88.692,0.0000000540
57,sustained,warmup,1777004439.0435882,1777004439.084188,40.599822998046875,200,542c4e50-2914-455f-b443-a917bfe8a220,,49.620,88.692,0.0000000795
58,sustained,warmup,1777004439.06321,1777004439.111524,48.31409454345703,200,ba09f3b6-800d-4695-a06e-270b21f3d8ab,,50.540,88.692,0.0000000811
59,sustained,warmup,1777004439.082688,1777004439.121824,39.13593292236328,200,665a0148-0c19-4422-9387-07930aadd2b3,,18.110,88.692,0.0000000302
60,sustained,warmup,1777004439.103112,1777004439.1583629,55.25088310241699,200,dbbe4e67-d666-43fc-8488-b21954173bb7,,55.190,88.692,0.0000000890
61,sustained,warmup,1777004439.1228092,1777004439.1660779,43.268680572509766,200,3cb6a4b4-4cb3-43a8-a57a-2a347221bcbb,,34.280,88.692,0.0000000556
62,sustained,warmup,1777004439.144232,1777004439.189782,45.549869537353516,200,6aec29cf-6753-42fd-b917-f1a78d525b16,,8.750,88.692,0.0000000143
63,sustained,warmup,1777004439.163842,1777004439.219508,55.66596984863281,200,241876ff-ed7a-472f-82cf-51a02bf44158,,55.410,88.692,0.0000000890
64,sustained,warmup,1777004439.184063,1777004439.225556,41.49293899536133,200,ad0d70fd-59eb-402e-b315-b1df8a4033bb,,34.020,88.692,0.0000000556
65,sustained,warmup,1777004439.203619,1777004439.2744162,70.79720497131348,200,e662e14e-d4ff-46cc-92f9-9e5e16f0e634,,43.460,88.692,0.0000000699
66,sustained,warmup,1777004439.223583,1777004439.2614038,37.82081604003906,200,12071d18-6ca6-4a2a-8484-0fc9c720b991,,56.810,86.784,0.0000000906
