request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
39,sustained,warmup,1777004438.683297,1777004438.723032,39.73507881164551,200,3cddeb2b-4483-4076-9e05-c38363ee5229,,5.610,113.487,0.0000001318
40,sustained,warmup,1777004438.702531,1777004438.744031,41.49985313415527,200,215f6efc-4ffa-44a7-9c5b-44472a5b2dac,,5.850,113.487,0.0000001318
41,sustained,warmup,1777004438.722517,1777004438.767413,44.89588737487793,200,04c990ed-0c65-4eb1-9e29-4701be2b207c,,5.280,113.487,0.0000001318
42,sustained,warmup,1777004438.7434518,1777004438.797358,53.90620231628418,200,4b57ba99-6aca-413a-a3f4-af05a3164528,,7.140,113.487,0.0000001757
43,sustained,warmup,1777004438.762474,1777004438.79868,36.20600700378418,200,8289aadb-dacd-4b40-82f8-631304e0145e,,3.460,111.580,0.0000000879
44,sustained,warmup,1777004438.7834811,1777004438.824045,40.56382179260254,200,df7fc154-bab4-4f77-a497-4a5b0ca9abd5,,3.350,111.580,0.0000000879
45,sustained,warmup,1777004438.802716,1777004438.844812,42.09589958190918,200,e5f8dcf4-da6c-479b-b12c-92fa238e0b82,,3.450,111.580,0.0000000879
46,sustained,warmup,1777004438.823501,1777004438.865869,42.36793518066406,200,699c47ec-2c40-45da-b86d-8fc666934d55,,4.090,111.580,0.0000001098
47,sustained,warmup,1777004438.8435252,1777004438.89204,48.51484298706055,200,1a618457-3a85-4227-a75a-afeb62f8860d,,3.530,111.580,0.0000000879
48,sustained,warmup,1777004438.863233,1777004438.905803,42.569875717163086,200,bbc07ab5-7cd3-4831-8962-8c703df32aaa,,3.510,111.580,0.0000000879
49,sustained,warmup,1777004438.8836591,1777004438.9437199,60.060739517211914,200,35b13d50-8e3d-44f0-9f2c-76e48720714f,,3.510,111.580,0.0000000879
50,sustained,warmup,1777004438.903828,1777004438.945889,42.06109046936035,200,f67ec15f-357e-4e20-8ee3-9a2d6fa6e55d,,3.410,111.580,0.0000000879
51,sustained,warmup,1777004438.9230201,1777004438.961374,38.353919982910156,200,5052b2c6-2f0e-45bf-baa9-29374cf8cf7e,,3.370,111.580,0.0000000879
52,sustained,warmup,1777004438.943038,1777004438.988713,45.675039291381836,200,747db1b7-4769-4d7b-9d28-bd4a7a1039a0,,3.810,111.580,0.0000000879
53,sustained,warmup,1777004438.9626722,1777004439.005789,43.11680793762207,200,63762959-e377-4dd2-94ba-41ac02c866f9,,4.110,111.580,0.0000001098
54,sustained,warmup,1777004438.9845152,1777004439.030367,45.851707458496094,200,eb5e478f-78d3-414a-844c-53c0605f466b,,3.620,111.580,0.0000000879
55,sustained,warmup,1777004439.0040572,1777004439.046156,42.0987606048584,200,3bd74a1f-1647-4b34-9cd4-286d7d76adca,,3.510,111.580,0.0000000879
