request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
0,sustained,warmup,1777004437.902747,1777004438.0323892,129.64224815368652,200,3a5a4e30-4625-4a1c-ab4d-3bf3642f3f54,,3.900,90.599,0.0000000636
1,sustained,warmup,1777004437.923847,1777004438.0290601,105.21316528320312,200,c55f69e0-e387-4a2b-beb7-03702f1a1049,,4.040,89.645,0.0000000795
2,sustained,warmup,1777004437.94376,1777004438.0506299,106.86993598937988,200,01644c17-85ef-48d9-a101-cf1678328735,,3.970,90.599,0.0000000636
3,sustained,warmup,1777004437.9651809,1777004438.069189,104.00819778442383,200,00a928fb-f97a-4624-88e0-1ac59102384b,,3.830,90.599,0.0000000636
4,sustained,warmup,1777004437.984662,1777004438.088632,103.97005081176758,200,639ecbf2-7948-431f-bd74-684ec72ff83c,,3.800,89.645,0.0000000636
5,sustained,warmup,1777004438.0029461,1777004438.109762,106.81581497192383,200,7fe71ece-5492-4171-bd70-668100df9eff,,4.150,90.599,0.0000000795
6,sustained,warmup,1777004438.023075,1777004438.126764,103.68895530700684,200,fa6f065f-db7d-4ab5-adf9-3b4ac96df412,,3.960,89.645,0.0000000636
7,sustained,warmup,1777004438.042636,1777004438.087116,44.480085372924805,200,5b3628b3-5a02-45a1-af41-4419ffb777d5,,3.660,90.599,0.0000000636
8,sustained,warmup,1777004438.0632489,1777004438.11517,51.92112922668457,200,fe49e5c1-a881-4338-9ead-ab6f8589bab7,,4.270,89.645,0.0000000795
9,sustained,warmup,1777004438.0833962,1777004438.131606,48.20990562438965,200,f77704c3-9f84-4e3d-9c91-1ae9fdc15725,,4.040,90.599,0.0000000795
10,sustained,warmup,1777004438.1027782,1777004438.145621,42.842864990234375,200,d40f1380-c564-473f-a965-623abc52fcd7,,3.920,90.599,0.0000000636
11,sustained,warmup,1777004438.122715,1777004438.172852,50.13704299926758,200,71419e01-d3ae-4bb2-8f97-a9eba6739b19,,5.330,90.599,0.0000000954
12,sustained,warmup,1777004438.1427891,1777004438.186798,44.00897026062012,200,b9284152-da2e-449d-8434-808c9f57c983,,3.880,90.599,0.0000000636
13,sustained,warmup,1777004438.163481,1777004438.206615,43.13397407531738,200,6742e5ab-3543-4863-b203-e496a7e36c45,,3.950,90.599,0.0000000636
14,sustained,warmup,1777004438.1878679,1777004438.234993,47.12510108947754,200,f99c87a8-8e6a-4f5d-b8a2-cba3f1c68e1d,,4.030,90.599,0.0000000795
15,sustained,warmup,1777004438.209815,1777004438.2612429,51.42784118652344,200,0aa5f869-f3cf-45dc-b7fb-e7cbfbacec86,,3.710,90.599,0.0000000636
16,sustained,warmup,1777004438.229135,1777004438.276621,47.486066818237305,200,72645513-8e25-4f84-8746-2ebe635d583c,,3.980,90.599,0.0000000636
17,sustained,warmup,1777004438.242744,1777004438.291737,48.99311065673828,200,dc6f8875-aaac-4eeb-a69a-a18590685fa2,,3.720,90.599,0.0000000636
18,sustained,warmup,1777004438.264051,1777004438.306314,42.263031005859375,200,707a8b36-cef0-4db3-9f99-865958f8799e,,3.770,90.599,0.0000000636
19,sustained,warmup,1777004438.283052,1777004438.329248,46.19598388671875,200,4778181c-0381-4062-a4a0-c246c56c6050,,4.110,90.599,0.0000000795
20,sustained,warmup,1777004438.3037171,1777004438.349965,46.24795913696289,200,12a29762-4bef-4829-80de-8f40e3500bc9,,3.950,90.599,0.0000000636
21,sustained,warmup,1777004438.323046,1777004438.368139,45.09305953979492,200,3483cce7-9cec-417e-813c-389b005e8d1e,,3.740,90.599,0.0000000636
22,sustained,warmup,1777004438.342834,1777004438.385059,42.22512245178223,200,ff3ebb23-f1c1-4da0-8517-7c5a054190d8,,4.200,90.599,0.0000000795
