request_id,phase,timestamp_sent,timestamp_received,latency_ms,http_status,response_body,error
136,warmup,1774138227.4178162,1774138227.467322,49.50594902038574,200,,
137,warmup,1774138227.438001,1774138227.484019,46.018123626708984,200,,
138,warmup,1774138227.457838,1774138227.501951,44.1129207611084,200,,
139,warmup,1774138227.476945,1774138227.526805,49.86000061035156,200,,
140,warmup,1774138227.497838,1774138227.546954,49.115896224975586,200,,
141,warmup,1774138227.517573,1774138227.564289,46.71597480773926,200,,
142,warmup,1774138227.537763,1774138227.580068,42.30499267578125,200,,
143,warmup,1774138227.557754,1774138227.602283,44.528961181640625,200,,
144,warmup,1774138227.577822,1774138227.624236,46.41413688659668,200,,
145,warmup,1774138227.596977,1774138227.643069,46.09203338623047,200,,
146,warmup,1774138227.617811,1774138227.6602361,42.42515563964844,200,,
147,warmup,1774138227.636343,1774138227.678665,42.32192039489746,200,,
148,warmup,1774138227.657836,1774138227.704206,46.37002944946289,200,,
149,warmup,1774138227.677846,1774138227.7201579,42.311906814575195,200,,
150,warmup,1774138227.6977448,1774138227.7431512,45.406341552734375,200,,
151,warmup,1774138227.717809,1774138227.7598872,42.078256607055664,200,,
152,warmup,1774138227.736065,1774138227.776313,40.24815559387207,200,,
153,warmup,1774138227.757372,1774138227.8023412,44.96932029724121,200,,
154,warmup,1774138227.776468,1774138227.819117,42.649030685424805,200,,
155,warmup,1774138227.797781,1774138227.8386502,40.86923599243164,200,,
156,warmup,1774138227.817048,1774138227.8602428,43.19477081298828,200,,
157,warmup,1774138227.837825,1774138227.880624,42.79899597167969,200,,
158,warmup,1774138227.8578281,1774138227.89958,41.751861572265625,200,,
159,warmup,1774138227.8777668,1774138227.934655,56.88810348510742,200,,
160,warmup,1774138227.897527,1774138227.9693198,71.7928409576416,200,,
161,warmup,1774138227.917814,1774138227.97042,52.60586738586426,200,,
162,warmup,1774138227.9359481,1774138227.980233,44.284820556640625,200,,
163,warmup,1774138227.957414,1774138228.002789,45.37510871887207,200,,
164,warmup,1774138227.97747,1774138228.0228941,45.42422294616699,200,,
165,warmup,1774138227.9974852,1774138228.0468822,49.39699172973633,200,,
166,warmup,1774138228.0172732,1774138228.059907,42.633771896362305,200,,
167,warmup,1774138228.037925,1774138228.0793118,41.38684272766113,200,,
168,warmup,1774138228.057343,1774138228.1090162,51.673173904418945,200,,
169,warmup,1774138228.078026,1774138228.1267579,48.73180389404297,200,,
170,warmup,1774138228.098001,1774138228.150956,52.954912185668945,200,,
171,warmup,1774138228.1173592,1774138228.162663,45.3038215637207,200,,
172,warmup,1774138228.136393,1774138228.176686,40.292978286743164,200,,
173,warmup,1774138228.156859,1774138228.205397,48.5379695892334,200,,
174,warmup,1774138228.1768792,1774138228.2186072,41.72801971435547,200,,
175,warmup,1774138228.197759,1774138228.238782,41.02301597595215,200,,
176,warmup,1774138228.217514,1774138228.260038,42.523860931396484,200,,
177,warmup,1774138228.237762,1774138228.280139,42.37699508666992,200,,
178,warmup,1774138228.257789,1774138228.298441,40.65203666687012,200,,
179,warmup,1774138228.277822,1774138228.325421,47.599077224731445,200,,
180,warmup,1774138228.2960901,1774138228.343348,47.25790023803711,200,,
181,warmup,1774138228.317837,1774138228.361078,43.241024017333984,200,,
182,warmup,1774138228.3378692,1774138228.3837838,45.914649963378906,200,,
183,warmup,1774138228.35833,1774138228.398892,40.56191444396973,200,,
184,warmup,1774138228.377849,1774138228.425497,47.647953033447266,200,,
185,warmup,1774138228.3970718,1774138228.4427671,45.69530487060547,200,,
186,warmup,1774138228.417718,1774138228.4599118,42.19388961791992,200,,
187,warmup,1774138228.437644,1774138228.480704,43.0600643157959,200,,
188,warmup,1774138228.457623,1774138228.50277,45.146942138671875,200,,
189,warmup,1774138228.477622,1774138228.520755,43.13302040100098,200,,
190,warmup,1774138228.4976819,1774138228.543469,45.78709602355957,200,,
191,warmup,1774138228.5166662,1774138228.560885,44.21877861022949,200,,
192,warmup,1774138228.5366552,1774138228.577846,41.19086265563965,200,,
193,warmup,1774138228.5567129,1774138228.598718,42.005062103271484,200,,
194,warmup,1774138228.577019,1774138228.6638908,86.87186241149902,200,,
195,warmup,1774138228.595794,1774138228.6641479,68.35389137268066,200,,
196,warmup,1774138228.661725,1774138228.703907,42.181968688964844,200,,
197,warmup,1774138228.662613,1774138228.713036,50.42314529418945,200,,
198,warmup,1774138228.66314,1774138228.707349,44.20900344848633,200,,
199,warmup,1774138228.676973,1774138228.721932,44.95882987976074,200,,
200,warmup,1774138228.6967301,1774138228.7451851,48.454999923706055,200,,
201,warmup,1774138228.715924,1774138228.758349,42.424917221069336,200,,
202,warmup,1774138228.736661,1774138228.778542,41.88108444213867,200,,
203,warmup,1774138228.756638,1774138228.797455,40.8170223236084,200,,
204,warmup,1774138228.776711,1774138228.817666,40.9550666809082,200,,
205,warmup,1774138228.79667,1774138228.8384361,41.76616668701172,200,,
206,warmup,1774138228.816671,1774138228.8587031,42.03224182128906,200,,
207,warmup,1774138228.836652,1774138228.877287,40.634870529174805,200,,
208,warmup,1774138228.8558269,1774138228.905331,49.50404167175293,200,,
209,warmup,1774138228.876713,1774138228.919059,42.34600067138672,200,,
210,warmup,1774138228.896684,1774138228.941351,44.66700553894043,200,,
211,warmup,1774138228.9166908,1774138228.963551,46.8602180480957,200,,
212,warmup,1774138228.9367669,1774138228.978627,41.860103607177734,200,,
213,warmup,1774138228.956248,1774138228.995462,39.21389579772949,200,,
214,warmup,1774138228.9765399,1774138229.019268,42.72818565368652,200,,
215,warmup,1774138228.995671,1774138229.038707,43.03598403930664,200,,
216,warmup,1774138229.0166888,1774138229.061676,44.98720169067383,200,,
217,warmup,1774138229.036372,1774138229.0814989,45.126914978027344,200,,
218,warmup,1774138229.056779,1774138229.101544,44.76499557495117,200,,
219,warmup,1774138229.0767722,1774138229.1244411,47.6689338684082,200,,
220,warmup,1774138229.096693,1774138229.141933,45.239925384521484,200,,
221,warmup,1774138229.1167161,1774138229.161775,45.0589656829834,200,,
222,warmup,1774138229.1367612,1774138229.1857438,48.98262023925781,200,,
223,warmup,1774138229.156689,1774138229.197385,40.696144104003906,200,,
224,warmup,1774138229.1774552,1774138229.2217631,44.30794715881348,200,,
225,warmup,1774138229.196757,1774138229.242195,45.43781280517578,200,,
226,warmup,1774138229.216637,1774138229.259857,43.22004318237305,200,,
227,warmup,1774138229.236667,1774138229.275625,38.958072662353516,200,,
228,warmup,1774138229.256634,1774138229.3098052,53.17115783691406,200,,
229,warmup,1774138229.275698,1774138229.319489,43.79105567932129,200,,
230,warmup,1774138229.296483,1774138229.342412,45.928955078125,200,,
231,warmup,1774138229.316345,1774138229.3590121,42.66715049743652,200,,
232,warmup,1774138229.3366458,1774138229.3777332,41.08738899230957,200,,
233,warmup,1774138229.3566651,1774138229.399061,42.395830154418945,200,,
234,warmup,1774138229.376645,1774138229.421691,45.04585266113281,200,,
235,warmup,1774138229.396676,1774138229.439877,43.20096969604492,200,,
236,warmup,1774138229.4167721,1774138229.461092,44.319868087768555,200,,
237,warmup,1774138229.436785,1774138229.478724,41.93902015686035,200,,
238,warmup,1774138229.456631,1774138229.499455,42.82402992248535,200,,
239,warmup,1774138229.476623,1774138229.521808,45.18485069274902,200,,
240,warmup,1774138229.496644,1774138229.541813,45.16887664794922,200,,
241,warmup,1774138229.5166469,1774138229.5625532,45.90630531311035,200,,
242,warmup,1774138229.536648,1774138229.579469,42.82093048095703,200,,
243,warmup,1774138229.556652,1774138229.597947,41.29481315612793,200,,
244,warmup,1774138229.57662,1774138229.6191921,42.572021484375,200,,
245,warmup,1774138229.5966651,1774138229.640168,43.5028076171875,200,,
246,warmup,1774138229.616708,1774138229.662614,45.90606689453125,200,,
247,warmup,1774138229.636273,1774138229.678022,41.749000549316406,200,,
248,warmup,1774138229.6566799,1774138229.704135,47.4550724029541,200,,
249,warmup,1774138229.676665,1774138229.718827,42.16194152832031,200,,
250,warmup,1774138229.6967292,1774138229.740188,43.45870018005371,200,,
251,warmup,1774138229.7167602,1774138229.758218,41.4578914642334,200,,
252,warmup,1774138229.736683,1774138229.780698,44.01516914367676,200,,
253,warmup,1774138229.756672,1774138229.80211,45.43805122375488,200,,
254,warmup,1774138229.776822,1774138229.822447,45.62497138977051,200,,
255,warmup,1774138229.796468,1774138229.838149,41.68105125427246,200,,
256,warmup,1774138229.815706,1774138229.8582988,42.592763900756836,200,,
257,warmup,1774138229.836758,1774138229.8853672,48.609256744384766,200,,
258,warmup,1774138229.855823,1774138229.899055,43.231964111328125,200,,
259,warmup,1774138229.876792,1774138229.9224782,45.68624496459961,200,,
260,warmup,1774138229.898002,1774138229.944404,46.4019775390625,200,,
261,warmup,1774138229.916733,1774138229.960362,43.62893104553223,200,,
262,warmup,1774138229.9367208,1774138229.9790442,42.32335090637207,200,,
263,warmup,1774138229.9563022,1774138229.998529,42.22679138183594,200,,
264,warmup,1774138229.976562,1774138230.0204139,43.85185241699219,200,,
265,warmup,1774138229.996659,1774138230.046384,49.72505569458008,200,,
266,warmup,1774138230.016608,1774138230.062523,45.91488838195801,200,,
267,warmup,1774138230.036659,1774138230.078777,42.118072509765625,200,,
268,warmup,1774138230.056683,1774138230.103261,46.57793045043945,200,,
269,warmup,1774138230.0767128,1774138230.124616,47.90306091308594,200,,
270,warmup,1774138230.0967538,1774138230.142577,45.823097229003906,200,,
271,warmup,1774138230.1162372,1774138230.1567209,40.483713150024414,200,,
272,warmup,1774138230.136236,1774138230.182548,46.31209373474121,200,,
273,warmup,1774138230.156883,1774138230.198745,41.86201095581055,200,,
274,warmup,1774138230.1767051,1774138230.217491,40.785789489746094,200,,
275,warmup,1774138230.196743,1774138230.238754,42.01102256774902,200,,
276,warmup,1774138230.216755,1774138230.261933,45.17817497253418,200,,
277,warmup,1774138230.2367449,1774138230.282889,46.14400863647461,200,,
278,warmup,1774138230.257144,1774138230.300781,43.63703727722168,200,,
279,warmup,1774138230.27679,1774138230.3235571,46.767234802246094,200,,
280,warmup,1774138230.296694,1774138230.34071,44.01588439941406,200,,
281,warmup,1774138230.316849,1774138230.36301,46.16093635559082,200,,
282,warmup,1774138230.3367229,1774138230.389724,53.00116539001465,200,,
283,warmup,1774138230.356725,1774138230.398889,42.16408729553223,200,,
284,warmup,1774138230.3767319,1774138230.41939,42.658090591430664,200,,
285,warmup,1774138230.396445,1774138230.441761,45.31598091125488,200,,
286,warmup,1774138230.4169118,1774138230.463109,46.19717597961426,200,,
287,warmup,1774138230.4367979,1774138230.479121,42.32311248779297,200,,
288,warmup,1774138230.456788,1774138230.507807,51.01895332336426,200,,
289,warmup,1774138230.476754,1774138230.521524,44.770002365112305,200,,
290,warmup,1774138230.4968052,1774138230.5458791,49.07393455505371,200,,
291,warmup,1774138230.51673,1774138230.558432,41.7020320892334,200,,
292,warmup,1774138230.536742,1774138230.578681,41.93902015686035,200,,
293,warmup,1774138230.557736,1774138230.601063,43.32709312438965,200,,
294,warmup,1774138230.5767019,1774138230.624135,47.43313789367676,200,,
295,warmup,1774138230.596683,1774138230.6393652,42.68217086791992,200,,
296,warmup,1774138230.616819,1774138230.666025,49.20601844787598,200,,
297,warmup,1774138230.636961,1774138230.6831,46.13900184631348,200,,
298,warmup,1774138230.6569002,1774138230.705208,48.30789566040039,200,,
299,warmup,1774138230.6811268,1774138230.731313,50.1861572265625,200,,
300,warmup,1774138230.696059,1774138230.744925,48.86603355407715,200,,
301,warmup,1774138230.716819,1774138230.7612429,44.423818588256836,200,,
302,warmup,1774138230.73615,1774138230.785782,49.63207244873047,200,,
303,warmup,1774138230.756625,1774138230.798777,42.15216636657715,200,,
304,warmup,1774138230.776623,1774138230.818547,41.92399978637695,200,,
305,warmup,1774138230.797141,1774138230.8441339,46.99277877807617,200,,
306,warmup,1774138230.8166342,1774138230.87056,53.92575263977051,200,,
307,warmup,1774138230.841076,1774138230.9183419,77.26597785949707,200,,
308,warmup,1774138230.8624399,1774138230.9183948,55.954933166503906,200,,
309,warmup,1774138230.8766232,1774138230.925441,48.81787300109863,200,,
310,warmup,1774138230.918891,1774138230.968225,49.334049224853516,200,,
311,warmup,1774138230.922563,1774138230.968062,45.49884796142578,200,,
312,warmup,1774138230.9389791,1774138230.9785721,39.59298133850098,200,,
313,warmup,1774138230.960798,1774138231.005543,44.74496841430664,200,,
314,warmup,1774138230.9765272,1774138231.0187478,42.2205924987793,200,,
315,warmup,1774138230.996629,1774138231.0413902,44.76118087768555,200,,
316,warmup,1774138231.016632,1774138231.05854,41.90802574157715,200,,
317,warmup,1774138231.036344,1774138231.078806,42.46187210083008,200,,
318,warmup,1774138231.056709,1774138231.098718,42.00887680053711,200,,
319,warmup,1774138231.0766249,1774138231.1221251,45.50027847290039,200,,
320,warmup,1774138231.096662,1774138231.145483,48.82097244262695,200,,
321,warmup,1774138231.1166131,1774138231.163593,46.97990417480469,200,,
322,warmup,1774138231.13623,1774138231.1799161,43.6861515045166,200,,
323,warmup,1774138231.156605,1774138231.1976042,40.99917411804199,200,,
324,warmup,1774138231.176616,1774138231.2189188,42.302846908569336,200,,
325,warmup,1774138231.196658,1774138231.242264,45.606136322021484,200,,
326,warmup,1774138231.216652,1774138231.261624,44.97218132019043,200,,
327,warmup,1774138231.2366478,1774138231.279128,42.4802303314209,200,,
328,warmup,1774138231.255734,1774138231.301954,46.22006416320801,200,,
329,warmup,1774138231.2767072,1774138231.3216882,44.98100280761719,200,,
330,warmup,1774138231.2966661,1774138231.335969,39.302825927734375,200,,
331,warmup,1774138231.316658,1774138231.360367,43.70903968811035,200,,
332,warmup,1774138231.336045,1774138231.38385,47.805070877075195,200,,
333,warmup,1774138231.3566148,1774138231.403966,47.35112190246582,200,,
334,warmup,1774138231.376792,1774138231.4161348,39.34288024902344,200,,
335,warmup,1774138231.396702,1774138231.440851,44.148921966552734,200,,
336,warmup,1774138231.416233,1774138231.4691358,52.9026985168457,200,,
337,warmup,1774138231.4368372,1774138231.482572,45.73488235473633,200,,
338,warmup,1774138231.456374,1774138231.4995048,43.13087463378906,200,,
339,warmup,1774138231.476591,1774138231.521109,44.51799392700195,200,,
340,warmup,1774138231.496782,1774138231.542847,46.06485366821289,200,,
341,warmup,1774138231.515809,1774138231.5593019,43.492794036865234,200,,
342,warmup,1774138231.53683,1774138231.586762,49.932003021240234,200,,
343,warmup,1774138231.556842,1774138231.598233,41.39089584350586,200,,
344,warmup,1774138231.576871,1774138231.619458,42.5870418548584,200,,
345,warmup,1774138231.596756,1774138231.6441422,47.38616943359375,200,,
346,warmup,1774138231.616818,1774138231.6605902,43.772220611572266,200,,
347,warmup,1774138231.6363049,1774138231.6782851,41.98026657104492,200,,
348,warmup,1774138231.656749,1774138231.702879,46.12994194030762,200,,
349,warmup,1774138231.676714,1774138231.720264,43.55001449584961,200,,
350,warmup,1774138231.696832,1774138231.73838,41.54801368713379,200,,
351,warmup,1774138231.7159529,1774138231.758186,42.23322868347168,200,,
352,warmup,1774138231.7367182,1774138231.776355,39.636850357055664,200,,
353,warmup,1774138231.756783,1774138231.798361,41.578054428100586,200,,
354,warmup,1774138231.776504,1774138231.8174279,40.9238338470459,200,,
355,warmup,1774138231.796695,1774138231.840692,43.99704933166504,200,,
356,warmup,1774138231.8169432,1774138231.8584828,41.539669036865234,200,,
357,warmup,1774138231.836755,1774138231.880502,43.7469482421875,200,,
358,warmup,1774138231.855936,1774138231.9000452,44.10910606384277,200,,
359,warmup,1774138231.876051,1774138231.92329,47.239065170288086,200,,
360,warmup,1774138231.896655,1774138231.942698,46.04291915893555,200,,
361,warmup,1774138231.916716,1774138231.965837,49.12090301513672,200,,
362,warmup,1774138231.936825,1774138231.986572,49.74699020385742,200,,
363,warmup,1774138231.9567208,1774138231.996427,39.70623016357422,200,,
364,warmup,1774138231.9765708,1774138232.01915,42.57917404174805,200,,
365,warmup,1774138231.996573,1774138232.043138,46.56505584716797,200,,
366,warmup,1774138232.0168161,1774138232.0606542,43.8380241394043,200,,
367,warmup,1774138232.036747,1774138232.07495,38.20300102233887,200,,
368,warmup,1774138232.0558238,1774138232.100184,44.36016082763672,200,,
369,warmup,1774138232.075824,1774138232.1190138,43.18976402282715,200,,
370,warmup,1774138232.096769,1774138232.140865,44.09599304199219,200,,
371,warmup,1774138232.1169531,1774138232.163473,46.51975631713867,200,,
372,warmup,1774138232.136852,1774138232.179199,42.346954345703125,200,,
373,warmup,1774138232.156839,1774138232.2009149,44.075965881347656,200,,
374,warmup,1774138232.176695,1774138232.219015,42.31977462768555,200,,
375,warmup,1774138232.196791,1774138232.241021,44.229984283447266,200,,
376,warmup,1774138232.216928,1774138232.258875,41.9468879699707,200,,
377,warmup,1774138232.236812,1774138232.279649,42.836904525756836,200,,
378,warmup,1774138232.256777,1774138232.298314,41.53704643249512,200,,
379,warmup,1774138232.276768,1774138232.325136,48.367977142333984,200,,
380,warmup,1774138232.2960691,1774138232.34906,52.99091339111328,200,,
381,warmup,1774138232.315865,1774138232.36301,47.14488983154297,200,,
382,warmup,1774138232.336448,1774138232.3788779,42.42992401123047,200,,
383,warmup,1774138232.35662,1774138232.395126,38.50603103637695,200,,
384,warmup,1774138232.37672,1774138232.422404,45.684099197387695,200,,
385,warmup,1774138232.395751,1774138232.449216,53.46488952636719,200,,
386,warmup,1774138232.417651,1774138232.458735,41.08405113220215,200,,
387,warmup,1774138232.436755,1774138232.478889,42.13404655456543,200,,
388,warmup,1774138232.456492,1774138232.5009642,44.47221755981445,200,,
389,warmup,1774138232.476704,1774138232.519083,42.379140853881836,200,,
390,warmup,1774138232.4966888,1774138232.538363,41.674137115478516,200,,
391,warmup,1774138232.516639,1774138232.56101,44.37088966369629,200,,
392,warmup,1774138232.536372,1774138232.57706,40.68803787231445,200,,
393,warmup,1774138232.55679,1774138232.598254,41.46385192871094,200,,
394,warmup,1774138232.576221,1774138232.61944,43.21908950805664,200,,
395,warmup,1774138232.5969338,1774138232.6393301,42.39630699157715,200,,
396,warmup,1774138232.616823,1774138232.669601,52.778005599975586,200,,
397,warmup,1774138232.636907,1774138232.689565,52.6578426361084,200,,
398,warmup,1774138232.656993,1774138232.706421,49.42798614501953,200,,
399,warmup,1774138232.676451,1774138232.725468,49.01695251464844,200,,
400,warmup,1774138232.696542,1774138232.74314,46.597957611083984,200,,
401,warmup,1774138232.716825,1774138232.763317,46.49209976196289,200,,
402,warmup,1774138232.736777,1774138232.7850208,48.24376106262207,200,,
