request_id,profile,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,execution_ms,memory_used_mb,cost_usd
35,burst,spike,1777006214.2735171,1777006214.735347,461.82990074157715,200,349a685d-eb7e-47e6-a156-1699b20b3593,,148.650,36.240,0.0000067823
36,burst,spike,1777006214.275574,1777006214.7444532,468.87922286987305,200,faa23858-27ee-48ee-b209-8784accf8e23,,142.030,36.240,0.0000067273
37,burst,spike,1777006214.2775092,1777006214.734257,456.74777030944824,200,9d9ec5d6-83d8-454a-805d-2260a642ef86,,137.700,36.240,0.0000065351
38,burst,spike,1777006214.2827451,1777006214.779896,497.1508979797363,200,ca41ddbe-f1b6-4077-9bc8-cfc1b76b40cb,,141.640,36.240,0.0000073040
39,burst,spike,1777006214.2828648,1777006214.752915,470.0500965118408,200,6a60837d-a92c-48ae-b162-21f9b9b41a77,,143.690,36.240,0.0000066724
40,burst,spike,1777006214.284555,1777006214.786409,501.85394287109375,200,99053380-29ad-4602-b13c-0854bc1a7733,,165.050,36.240,0.0000074413
41,burst,spike,1777006214.285868,1777006214.771724,485.8560562133789,200,b7ca1b72-aab7-4456-8974-313dd6dfb863,,150.560,37.193,0.0000070294
42,burst,spike,1777006214.2873302,1777006214.7717519,484.4217300415039,200,afb6863e-2e61-46e6-95aa-33dcd10b5d6a,,141.400,36.240,0.0000069470
43,burst,spike,1777006214.289533,1777006214.764791,475.25811195373535,200,878c9dd0-7194-4d3d-a08c-eb725e6aff43,,140.370,37.193,0.0000066175
44,burst,spike,1777006214.2915509,1777006214.766871,475.32010078430176,200,fd597a79-5ca8-48fd-b8f4-fbb806153794,,142.300,36.240,0.0000066724
45,burst,spike,1777006214.293338,1777006214.7863748,493.03674697875977,200,33ca5b2b-d470-4503-b28d-2542cb8b2c02,,145.090,36.240,0.0000074413
46,burst,spike,1777006214.295539,1777006214.7648199,469.2809581756592,200,979e57bc-63be-42e1-aba7-c46c086ffbfc,,142.860,37.193,0.0000065077
47,burst,spike,1777006214.297411,1777006214.7672782,469.8672294616699,200,11c510e7-dcc3-4eb6-8353-b4ed3823a488,,157.310,36.240,0.0000070294
48,burst,spike,1777006214.299525,1777006214.780064,480.53908348083496,200,272b2f20-5ecc-455f-8c8f-27b2f645d99f,,149.490,36.240,0.0000071118
49,burst,spike,1777006214.302845,1777006214.74696,444.11492347717285,200,2634dcfd-d159-4f92-a4c6-71757e15ca16,,137.030,36.240,0.0000063155
50,burst,spike,1777006214.303346,1777006214.775149,471.8031883239746,200,e24fe784-da66-4b5d-a1bd-07497ee235c0,,147.430,36.240,0.0000067548
51,burst,spike,1777006214.305397,1777006214.823756,518.3589458465576,200,5199b639-8237-417f-a9e7-d363fd352dcf,,161.370,36.240,0.0000080454
52,burst,spike,1777006214.307528,1777006214.789929,482.40089416503906,200,8a82cec5-19b0-4819-9d71-0d4d8fcaae64,,149.850,36.240,0.0000069745
53,burst,spike,1777006214.309505,1777006214.798568,489.063024520874,200,0c93092c-3da6-4685-9057-26992ca54b22,,162.130,37.193,0.0000073863
54,burst,spike,1777006214.313238,1777006214.8113222,498.08430671691895,200,149f8754-03cf-4642-a140-86cdc356f3db,,160.000,36.240,0.0000076884
55,burst,spike,1777006214.315698,1777006214.789859,474.16114807128906,200,234fb0e8-d9be-4fc8-bc64-8386cc85d41e,,149.030,36.240,0.0000071118
56,burst,spike,1777006214.316341,1777006214.83169,515.3491497039795,200,80da3968-da2d-40f5-8433-8f1a84ace839,,181.080,36.240,0.0000080454
57,burst,spike,1777006214.319125,1777006214.791709,472.5840091705322,200,c022e0f4-cc92-4863-9080-0c5e9eb09b09,,153.940,37.193,0.0000070843
58,burst,spike,1777006214.319805,1777006214.835099,515.294075012207,200,81d3f89b-d345-4ad5-8e40-6e12d27ae3cf,,163.680,36.240,0.0000081277
59,burst,spike,1777006214.321475,1777006214.805967,484.49206352233887,200,eb950f8b-d79b-491d-a272-1d189034bce9,,162.420,36.240,0.0000073040
60,burst,spike,1777006214.323512,1777006214.817347,493.8349723815918,200,13961235-7464-4d42-802f-2bfcf4352b8d,,138.870,36.240,0.0000074962
61,burst,spike,1777006214.3255439,1777006214.801569,476.0251045227051,200,a256338f-bb98-4d38-a9dc-6ab31ec0a5b9,,147.040,36.240,0.0000071667
62,burst,spike,1777006214.333822,1777006214.8076649,473.8428592681885,200,a141a3bb-624f-43f6-b53c-719a8522f546,,150.630,36.240,0.0000071667
63,burst,spike,1777006214.33394,1777006214.6918368,357.8968048095703,200,216d4c26-ee0e-4077-9531-c75befc1f017,,143.120,37.193,0.0000039540
64,burst,spike,1777006214.333995,1777006214.699096,365.1008605957031,200,ff149bfc-fec1-4767-a289-5517e9a9cd3e,,154.540,38.147,0.0000042561
65,burst,spike,1777006214.33525,1777006214.823722,488.47198486328125,200,2c5211b1-01ac-420a-b4a2-5247f03e7347,,143.280,36.240,0.0000069745
66,burst,spike,1777006214.3361762,1777006214.7915,455.3239345550537,200,705b9689-0698-41b7-9302-fea908b8cb02,,146.580,36.240,0.0000068097
67,burst,spike,1777006214.337399,1777006214.791532,454.1330337524414,200,6bd0d83b-1f36-4eab-a6ec-fca9c89a688a,,147.280,36.240,0.0000067273
68,burst,spike,1777006214.3395479,1777006214.817486,477.938175201416,200,d3ced076-33fa-4a96-888b-5850b046fcbd,,148.650,36.240,0.0000072765
69,burst,spike,1777006214.3413708,1777006214.821621,480.25012016296387,200,8894541e-9ef4-49ca-8850-c68580d98390,,161.180,36.240,0.0000075511
70,burst,spike,1777006214.343463,1777006214.695704,352.24103927612305,200,ce312a8e-ea98-4131-b7c1-82713bd4d687,,150.410,37.193,0.0000041462
71,burst,spike,1777006214.345345,1777006214.685211,339.86592292785645,200,57fd66bc-7d2f-449e-8b97-e9340ab44e58,,142.660,39.101,0.0000039266
72,burst,spike,1777006214.347425,1777006214.8317719,484.346866607666,200,84246fc6-731b-49f2-930f-98ef47ead10f,,157.250,36.240,0.0000077159
73,burst,spike,1777006214.349517,1777006214.6957319,346.21477127075195,200,85df20c1-bf4e-4c4e-a33b-f8bdd3e0e790,,152.170,37.193,0.0000042012
74,burst,spike,1777006214.3514082,1777006214.699162,347.75376319885254,200,1ae0071d-a14f-46dd-b8ef-74571e4d0e7e,,145.170,40.054,0.0000040089
75,burst,spike,1777006214.353363,1777006214.8197892,466.42613410949707,200,1c4e4f14-9612-4e2e-8015-c7e0eecfee6e,,152.840,36.240,0.0000071118
76,burst,spike,1777006214.355412,1777006214.7985358,443.12381744384766,200,c545a084-3001-445f-a461-6e0fa6b90592,,143.060,37.193,0.0000066724
77,burst,spike,1777006214.357377,1777006214.8352451,477.86808013916016,200,bfb8d6a6-58f2-4317-8b6d-f74a08f46c95,,152.990,36.240,0.0000074413
