request_id,function_label,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,response_snippet
11,exp1-java-x86,warmup,1777023048.720934,1777023052.523493,3802.5591373443604,429,eebdbb13-2987-47ad-8aec-8a9d5d5fdb46,HTTP 429,"{""Reason"":""ConcurrentInvocationLimitExceeded"",""Type"":""User"",""message"":""Rate Exceeded.""}"
82,exp1-java-x86,warmup,1777023052.269805,1777023052.575972,306.1671257019043,200,9995e14f-a6a0-4eae-90f9-a7d78d2f1906,,
48,exp1-java-x86,warmup,1777023050.570998,1777023052.582603,2011.6050243377686,200,f88c754c-ff0e-4778-acec-c93a378c0fc9,,
83,exp1-java-x86,warmup,1777023052.319169,1777023052.5893571,270.1880931854248,200,9c4fdf5a-8c64-4cb7-8e0c-d0934083767e,,
84,exp1-java-x86,warmup,1777023052.3691661,1777023052.6575449,288.3787155151367,200,7d8b1eaa-52c9-4b8e-922b-64719674df37,,
57,exp1-java-x86,warmup,1777023051.020921,1777023052.6852028,1664.2818450927734,200,97325462-754e-4c28-85b2-3541451b3847,,
18,exp1-java-x86,warmup,1777023049.070998,1777023052.7030551,3632.0571899414062,200,d2226bca-9eeb-4060-a3c3-3d89e223ab31,,
85,exp1-java-x86,warmup,1777023052.419778,1777023052.725625,305.8469295501709,200,16890de5-5591-4450-94b9-4a4afbb1ec51,,
86,exp1-java-x86,warmup,1777023052.469095,1777023052.760592,291.49699211120605,200,e6bfef36-9933-41ee-8139-a9d5278b1c55,,
46,exp1-java-x86,warmup,1777023050.471005,1777023052.8224661,2351.461172103882,200,8e1946e5-34fa-4e73-a6da-bb3afbd0c507,,
55,exp1-java-x86,warmup,1777023050.920935,1777023052.823585,1902.6501178741455,200,4133c919-860e-4b93-8345-3a76c0b55802,,
88,exp1-java-x86,warmup,1777023052.5710442,1777023052.861692,290.6477451324463,200,4eb56e66-1546-4daa-bace-663b9895c7e5,,
89,exp1-java-x86,warmup,1777023052.6197388,1777023052.915689,295.95017433166504,200,4381aa39-e0de-43f5-ba0b-9c77b14380a1,,
14,exp1-java-x86,warmup,1777023048.870923,1777023052.9196448,4048.7217903137207,200,0228f09d-8a39-48c0-8abc-ccde7e6a39b5,,
52,exp1-java-x86,warmup,1777023050.770692,1777023052.936641,2165.9488677978516,200,da1433d0-7474-4536-a47e-a1ad5b9e7726,,
90,exp1-java-x86,warmup,1777023052.670678,1777023052.943679,273.00119400024414,200,6d5514b2-803b-4b0c-8fd9-8e1419789c45,,
60,exp1-java-x86,warmup,1777023051.169611,1777023052.990873,1821.2621212005615,200,d33c6a48-197c-430c-871b-e9a8dd848a0d,,
63,exp1-java-x86,warmup,1777023051.320727,1777023053.001606,1680.8788776397705,200,fc3ede85-341e-461e-8336-71822ea4f01a,,
15,exp1-java-x86,warmup,1777023048.920916,1777023053.017699,4096.782922744751,200,7dc3acef-5c94-48d4-b3f1-94649560f2eb,,
65,exp1-java-x86,warmup,1777023051.421076,1777023053.105377,1684.3008995056152,200,0e8026b4-fffd-4060-8691-78bf0e22c41a,,
