request_id,function_label,phase,timestamp_sent,timestamp_received,latency_ms,http_status,lambda_request_id,error,response_snippet
174,exp1-go-arm,warmup,1777021555.88352,1777021556.046599,163.07902336120605,200,77b5fca6-78b2-4577-ba31-2a13f150c3c0,,
175,exp1-go-arm,warmup,1777021555.934069,1777021556.0698009,135.73193550109863,200,edd9b228-c6f2-4258-aab0-04de23f23ea5,,
176,exp1-go-arm,warmup,1777021555.9832551,1777021556.1277282,144.47307586669922,200,7d9dfc20-bb1c-4b1e-b7cb-7179e900d4e9,,
177,exp1-go-arm,warmup,1777021556.034076,1777021556.208009,173.9330291748047,200,de36885a-6e40-46bd-8468-b0a31aab0fff,,
178,exp1-go-arm,warmup,1777021556.083853,1777021556.219826,135.9729766845703,200,2913a12d-27de-4c05-82f5-b159f18a94c1,,
179,exp1-go-arm,warmup,1777021556.133259,1777021556.305964,172.70493507385254,200,2087e50b-15d2-4fc3-a220-f2da1f759177,,
180,exp1-go-arm,warmup,1777021556.1840692,1777021556.320956,136.8868350982666,200,39a516c0-d087-4336-bf08-a9620fc92d9d,,
181,exp1-go-arm,warmup,1777021556.233958,1777021556.35994,125.98204612731934,200,2e121241-9147-4f29-8d86-d7f9ee9f0b10,,
182,exp1-go-arm,warmup,1777021556.283998,1777021556.437803,153.80501747131348,200,8d3ff693-576f-4868-9ccd-e5d150af3578,,
183,exp1-go-arm,warmup,1777021556.334008,1777021556.519259,185.25099754333496,200,9a921664-c2df-42eb-82b9-853bc05b0ba8,,
184,exp1-go-arm,warmup,1777021556.383361,1777021556.5370061,153.64503860473633,200,849bc717-844d-4ab1-8cb1-b8f996bdb582,,
185,exp1-go-arm,warmup,1777021556.433955,1777021556.570146,136.19112968444824,200,587cafed-36fe-4729-a409-e862ace5ccfb,,
186,exp1-go-arm,warmup,1777021556.484061,1777021556.6663501,182.28912353515625,200,864ddd3a-790a-473c-b4e3-e4c780c3c9ae,,
187,exp1-go-arm,warmup,1777021556.533987,1777021556.682177,148.19002151489258,200,12b556e3-217f-43ec-b788-ef667155393c,,
188,exp1-go-arm,warmup,1777021556.583951,1777021556.713548,129.59694862365723,200,f83bb2f2-8134-4d0e-9b6a-8306e84cec1f,,
189,exp1-go-arm,warmup,1777021556.6340108,1777021556.78232,148.30923080444336,200,40dbf3e8-2023-4337-9ec4-0257bb4f8f3d,,
190,exp1-go-arm,warmup,1777021556.68301,1777021556.8090801,126.07002258300781,200,caa54a7a-fe6a-48fb-85b7-505b5983f4b0,,
191,exp1-go-arm,warmup,1777021556.734447,1777021556.8738298,139.38283920288086,200,980e5a0f-61b2-4fac-933c-bc5115ca1925,,
192,exp1-go-arm,warmup,1777021556.78287,1777021556.922567,139.69683647155762,200,a470195f-c930-4288-80b0-63b0850f6e64,,
193,exp1-go-arm,warmup,1777021556.8339891,1777021556.982729,148.73981475830078,200,a3bca800-5a3a-489e-bb93-53b6a71e9b89,,
195,exp1-go-arm,warmup,1777021556.933755,1777021557.0658078,132.05289840698242,200,d7d19355-be24-48ae-9051-3102119649ec,,
